graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
448,0.40057147,-0.20814255,-0.1202425,-0.103323005,-0.35151875,0.027673477,-0.20809507,-0.10197814,0.254381,0.60678214,-0.47166696,0.52332556,0.33637542,-0.3587958,-0.08719988,-0.42218286,-0.19327582,-0.12696919,0.22002448,-0.20322235,-0.11799867,0.097233266,0.25677145,0.4132069,-0.4491359,0.17271249,-0.48139557,0.39030164,-0.23634377,-0.22445014,-0.54749817,0.44052982,-0.48881787,0.29375544,0.13706337,-0.13263911,-0.042351935,-0.2574628,-0.53580415,0.057527035,-0.3613039,0.027681623,0.07338616,0.27400672,0.30995968,-0.014615473,-0.18656488,-0.20249833,0.15911208,0.08930507,-0.17589921,0.34173438,-0.5259487,0.48784384,-0.13316377,-0.4144537,-0.30358255,0.5337414,0.44774216,0.530735,0.5557176,-0.15715404,-0.46836764,-0.57007265
449,0.3968624,-0.20554504,-0.120409384,-0.108753525,-0.3386886,0.02050027,-0.22368291,-0.090042524,0.27679792,0.61393833,-0.4651604,0.528274,0.32610625,-0.37332553,-0.08496034,-0.4137114,-0.18512373,-0.14193305,0.23648891,-0.19869289,-0.11026063,0.09163358,0.26674455,0.4072251,-0.46826532,0.16738345,-0.47035083,0.3861933,-0.2383433,-0.2371186,-0.5590443,0.435861,-0.50405246,0.295483,0.14707676,-0.14009757,-0.040207125,-0.26162648,-0.53804064,0.068187475,-0.36710566,0.033868358,0.06878391,0.2872314,0.30360183,-0.009259991,-0.19320254,-0.20782362,0.1578771,0.10372398,-0.17832348,0.34124094,-0.54177743,0.50881976,-0.123883516,-0.42992374,-0.31109396,0.5380673,0.45887312,0.5375647,0.5674923,-0.144772,-0.46630567,-0.5790627
450,0.41723552,-0.21030484,-0.121102646,-0.11138154,-0.3464223,0.027896246,-0.2205403,-0.10137354,0.26624075,0.62256163,-0.4895756,0.559898,0.34341407,-0.37081063,-0.09489246,-0.43316874,-0.20460081,-0.14424185,0.24836491,-0.19887184,-0.11498256,0.09780569,0.27515614,0.41995737,-0.48563147,0.17506334,-0.4800659,0.4024632,-0.2388301,-0.24246442,-0.5636295,0.44963804,-0.50683254,0.29984564,0.14165331,-0.13504925,-0.046477064,-0.27540562,-0.55211926,0.068228304,-0.37645286,0.028971573,0.07797885,0.30283475,0.3055643,-0.005375064,-0.21002744,-0.21268222,0.15883893,0.09526286,-0.17799343,0.3496149,-0.56029373,0.5196229,-0.11789056,-0.43843904,-0.31528914,0.5634244,0.4679589,0.55748194,0.5778608,-0.14612983,-0.4798259,-0.5976695
451,0.41000053,-0.2077718,-0.12012635,-0.10413674,-0.3320314,0.017777598,-0.23063064,-0.08585033,0.2788126,0.60793287,-0.46034503,0.54133195,0.34244293,-0.37270805,-0.07570515,-0.42255652,-0.18744734,-0.13403457,0.23805833,-0.19468395,-0.113454595,0.09226781,0.2673779,0.39770257,-0.4754167,0.17562822,-0.46527,0.37755856,-0.23049706,-0.24268368,-0.55244726,0.45325485,-0.4995557,0.28328174,0.14795403,-0.12575272,-0.052425683,-0.25685874,-0.54939115,0.062435813,-0.3650729,0.030016037,0.0644198,0.29058012,0.2996101,0.009267591,-0.20317805,-0.19633502,0.15250374,0.096540816,-0.18337654,0.33445442,-0.5426984,0.50593287,-0.10596581,-0.42646286,-0.31856155,0.537235,0.44691336,0.54581434,0.5647443,-0.14203951,-0.4576861,-0.57501465
452,0.4089751,-0.19193539,-0.11411004,-0.11204423,-0.3236585,0.016510475,-0.2284438,-0.07489365,0.2900474,0.5910727,-0.45161748,0.5430927,0.34078497,-0.37454098,-0.076076165,-0.40746978,-0.18820749,-0.12576745,0.24257107,-0.18391608,-0.11471526,0.09993789,0.2596258,0.40044558,-0.4720156,0.17750657,-0.46643206,0.37595332,-0.2291632,-0.24272119,-0.5449296,0.44345212,-0.49879947,0.28988555,0.14459498,-0.12476757,-0.042476617,-0.25663906,-0.5423783,0.07691614,-0.36480016,0.026204888,0.060963444,0.28374097,0.28593078,0.018303892,-0.21130629,-0.20564029,0.15032767,0.08617395,-0.19080988,0.33582088,-0.54181,0.5000944,-0.10237858,-0.42651537,-0.307931,0.54142743,0.44546294,0.5487191,0.5530173,-0.12840478,-0.45398876,-0.5668956
453,0.41411376,-0.20701987,-0.12570229,-0.11491029,-0.33613247,0.017391024,-0.22261657,-0.079823725,0.2668647,0.6072988,-0.47710073,0.5360523,0.34587297,-0.37558192,-0.07758166,-0.42308232,-0.19829088,-0.12623422,0.2384584,-0.18253876,-0.11000938,0.10429944,0.26115364,0.41622984,-0.47760206,0.18556532,-0.47443128,0.3779759,-0.23898028,-0.23522086,-0.5611758,0.45399427,-0.49512663,0.29607216,0.15240721,-0.12905137,-0.040019855,-0.26643047,-0.55571604,0.06865357,-0.36686477,0.027251832,0.06436958,0.2891788,0.30543125,0.008950021,-0.20999976,-0.20793821,0.15766123,0.10294156,-0.17906545,0.3429771,-0.54838103,0.510939,-0.11281606,-0.42393765,-0.31155685,0.535873,0.4576649,0.5422788,0.57449555,-0.12923473,-0.4585472,-0.5836899
454,0.39522353,-0.21002957,-0.12770995,-0.11832855,-0.3618299,0.02223532,-0.21341223,-0.11873158,0.2376174,0.6329167,-0.49410728,0.51863766,0.32473117,-0.3567148,-0.09930123,-0.43609586,-0.1949589,-0.15197289,0.22663283,-0.23880807,-0.10828666,0.09200341,0.24741548,0.42135808,-0.44969618,0.16241518,-0.49665114,0.39053085,-0.24780294,-0.21355107,-0.5565697,0.42298084,-0.5053978,0.30063182,0.122304074,-0.12960392,-0.04064075,-0.26086456,-0.5187807,0.040059444,-0.37665734,0.036565706,0.07195514,0.2898221,0.31928188,-0.037908513,-0.18088606,-0.2150015,0.15212895,0.10299295,-0.16534483,0.34933478,-0.53990686,0.49071062,-0.13709007,-0.4240286,-0.32078636,0.52311885,0.4586,0.5278404,0.55271304,-0.16729629,-0.48249468,-0.5797481
455,0.40552926,-0.1894813,-0.111866266,-0.109852895,-0.30756125,0.02156608,-0.23404841,-0.06860286,0.2887461,0.583596,-0.4447046,0.5370234,0.33738324,-0.37427098,-0.07128612,-0.4127042,-0.17971794,-0.11156159,0.24214473,-0.17273246,-0.117587976,0.0975227,0.25680673,0.39164475,-0.47398517,0.17292862,-0.4559587,0.37369183,-0.23685317,-0.2431316,-0.5491883,0.44948915,-0.498972,0.2767393,0.16091962,-0.12753478,-0.050870877,-0.25311473,-0.5518467,0.07432769,-0.36221242,0.02400548,0.068864875,0.282685,0.28759563,0.02400191,-0.22006206,-0.1985339,0.1631912,0.09459201,-0.19511989,0.32556212,-0.54645914,0.50613403,-0.10177725,-0.42604783,-0.30389732,0.54447967,0.43550196,0.54289335,0.567105,-0.1323788,-0.4398847,-0.5696571
456,0.3992025,-0.20517921,-0.12074389,-0.10356027,-0.34077525,0.01974708,-0.20987768,-0.09151496,0.25638142,0.6054688,-0.45782903,0.5281541,0.3370171,-0.36567262,-0.090644576,-0.4141198,-0.19296826,-0.13046415,0.22681847,-0.19768918,-0.11159309,0.09711813,0.2543963,0.4025228,-0.45454246,0.18014498,-0.4703842,0.38599345,-0.24146868,-0.2233878,-0.55172217,0.43032983,-0.4867108,0.2929558,0.13724534,-0.1238525,-0.04456055,-0.24978434,-0.5367429,0.06207465,-0.35098985,0.024647683,0.076838166,0.28254747,0.2955068,-0.015119149,-0.19070578,-0.20268495,0.14822699,0.088894516,-0.17578702,0.33259645,-0.5295153,0.49298868,-0.111574575,-0.41804656,-0.31110042,0.5310138,0.43904257,0.52617073,0.55375886,-0.15266101,-0.46077922,-0.57224566
457,0.40347335,-0.1917618,-0.12423553,-0.10641838,-0.31336764,0.025384737,-0.22225425,-0.085352585,0.28264266,0.58910745,-0.4477577,0.5418056,0.3392331,-0.3618862,-0.07742484,-0.40883297,-0.19104643,-0.117963985,0.23917094,-0.17758901,-0.11396363,0.09436219,0.26125172,0.39221653,-0.47352144,0.170431,-0.45369765,0.37367502,-0.23090994,-0.24926904,-0.5480259,0.45050552,-0.48636922,0.28056887,0.15819608,-0.12177412,-0.04984317,-0.25531924,-0.54038954,0.07734762,-0.34969348,0.031099722,0.06666734,0.2830369,0.28289285,0.019857807,-0.21268901,-0.20770095,0.16000381,0.09804361,-0.17794022,0.33567256,-0.5417356,0.50598323,-0.0969127,-0.42416954,-0.30390123,0.5386479,0.44339502,0.535099,0.5537761,-0.124091916,-0.43743637,-0.5654246
458,0.4041394,-0.20502062,-0.12399044,-0.104845285,-0.33840153,0.018443972,-0.22329456,-0.09422385,0.25808713,0.61245096,-0.47752512,0.5261414,0.32433212,-0.36566395,-0.09414877,-0.42583036,-0.19512989,-0.12931915,0.23508516,-0.19707885,-0.10992804,0.094841175,0.24968927,0.4149288,-0.45761138,0.17268462,-0.47624716,0.37799615,-0.235842,-0.22796291,-0.5574048,0.44461694,-0.5001281,0.29307064,0.14228584,-0.13096437,-0.037647743,-0.25203332,-0.5284901,0.06366086,-0.37245286,0.024555791,0.07124076,0.28918284,0.30785686,-0.011436097,-0.19144051,-0.21653934,0.14778814,0.098074764,-0.17451622,0.33944294,-0.5315725,0.49180892,-0.124877505,-0.41848058,-0.318515,0.5246531,0.45271713,0.52801365,0.5518941,-0.15136735,-0.47193295,-0.5810509
459,0.40276095,-0.1965458,-0.11410445,-0.11764318,-0.34744486,0.029128963,-0.21729936,-0.09012382,0.2641277,0.5961074,-0.46771467,0.5302782,0.3299329,-0.3643048,-0.08617573,-0.42387584,-0.19745608,-0.12771027,0.22316831,-0.19931982,-0.108228505,0.08705471,0.2608806,0.40668604,-0.45843804,0.1659307,-0.46425316,0.3827614,-0.23159957,-0.22905189,-0.5531114,0.44208992,-0.4877347,0.29079488,0.13054442,-0.122954234,-0.042792603,-0.25781807,-0.53574497,0.051434122,-0.36760104,0.029543241,0.062770054,0.28954837,0.30383018,-0.010091775,-0.18973874,-0.20272736,0.15913764,0.09938791,-0.17713797,0.34531295,-0.5240627,0.49700913,-0.121440634,-0.42507684,-0.3097911,0.5249248,0.45328245,0.5286584,0.56023365,-0.15213867,-0.4658711,-0.5725091
460,0.4112279,-0.21093136,-0.11425974,-0.1094473,-0.3328817,0.025449838,-0.223082,-0.09365894,0.27985397,0.6103865,-0.468878,0.5396931,0.34141812,-0.37368998,-0.08113455,-0.41723955,-0.20163603,-0.13570206,0.23062485,-0.20629622,-0.12080576,0.10453691,0.2677984,0.40995744,-0.46811604,0.17332213,-0.4809273,0.38456482,-0.24626794,-0.23931177,-0.552328,0.43916455,-0.49955517,0.29853803,0.13899945,-0.13622588,-0.0442763,-0.2548682,-0.5462489,0.06693866,-0.37629545,0.037520286,0.064699106,0.2893102,0.3105428,-0.004316361,-0.20403233,-0.21303843,0.160594,0.1023582,-0.17556302,0.3406319,-0.5372342,0.51273084,-0.1202904,-0.43783507,-0.3143903,0.54757416,0.45214173,0.553315,0.56059855,-0.13724698,-0.47144306,-0.5804665
461,0.43120235,-0.18507595,-0.11446026,-0.10233525,-0.285301,0.02240436,-0.23156942,-0.05754629,0.3173954,0.5685016,-0.43189225,0.55875254,0.3500796,-0.38336942,-0.060390234,-0.40248576,-0.17664842,-0.10662262,0.24809687,-0.15060574,-0.11916518,0.10960198,0.2703747,0.39231166,-0.49535573,0.18576247,-0.44258672,0.38226783,-0.22762479,-0.2642,-0.5544185,0.47484618,-0.4897741,0.29024118,0.17208554,-0.13029338,-0.060546715,-0.25265622,-0.5787719,0.08685157,-0.36643115,0.03331691,0.067189485,0.28246868,0.2806191,0.057211496,-0.23626474,-0.19059847,0.15980993,0.082591675,-0.20926069,0.3420779,-0.5467744,0.5338615,-0.090911075,-0.4456678,-0.3045686,0.56330764,0.43571755,0.5495699,0.5724624,-0.10890902,-0.42992163,-0.5774722
462,0.40980518,-0.20185952,-0.11072512,-0.116175406,-0.3149479,0.021026328,-0.23209032,-0.08214809,0.28311655,0.5846863,-0.4531436,0.544448,0.33695593,-0.36206055,-0.06947517,-0.41192147,-0.18237236,-0.12647519,0.24431647,-0.17372063,-0.11066157,0.101920635,0.26645863,0.40315086,-0.47004637,0.18809132,-0.4621636,0.3750263,-0.22991864,-0.24838778,-0.547813,0.4511838,-0.49873877,0.28152373,0.15763022,-0.13415132,-0.052700795,-0.25195557,-0.547191,0.07837326,-0.35899597,0.021871991,0.06063364,0.2745729,0.30103397,0.013560349,-0.20092395,-0.20622483,0.1593939,0.09893769,-0.18533929,0.34336168,-0.5466362,0.5093909,-0.104405865,-0.4238262,-0.31265447,0.54268736,0.43398735,0.54229224,0.5666921,-0.14043961,-0.45690173,-0.5700913
463,0.39866477,-0.19480968,-0.11951234,-0.10286864,-0.33462325,0.014640152,-0.21769811,-0.0901912,0.26907045,0.6048763,-0.4695623,0.5332785,0.33443496,-0.36349332,-0.08715464,-0.42714852,-0.19881132,-0.13323227,0.22779815,-0.19853242,-0.10658984,0.08855024,0.25421986,0.4066141,-0.46605563,0.17555746,-0.47047266,0.3726873,-0.23311003,-0.2351778,-0.5523878,0.44443518,-0.4927311,0.29563695,0.14106236,-0.13270643,-0.036773797,-0.2552876,-0.542529,0.05649501,-0.3627897,0.029909248,0.06360312,0.27744457,0.29294977,-0.011909061,-0.1976762,-0.21163191,0.15308245,0.09726661,-0.17596689,0.3415444,-0.5271647,0.5051353,-0.11365572,-0.4295006,-0.3068206,0.53269446,0.45551628,0.5358663,0.558823,-0.13883069,-0.46481314,-0.5663009
464,0.38150397,-0.20994252,-0.12629718,-0.10153063,-0.346044,0.024111304,-0.21540609,-0.10274784,0.23994032,0.5976932,-0.46563587,0.51410806,0.3279703,-0.35642928,-0.09230507,-0.41031516,-0.18426815,-0.13910063,0.21955311,-0.21699542,-0.10474501,0.095544755,0.2460145,0.4047141,-0.44409555,0.17271098,-0.46939924,0.3864669,-0.23670354,-0.21707267,-0.53089046,0.4187566,-0.48522046,0.29215556,0.1246814,-0.12777826,-0.04819517,-0.2451036,-0.514245,0.056631755,-0.3506504,0.030579472,0.067317866,0.2709425,0.30400056,-0.019513654,-0.18533725,-0.20789167,0.15540837,0.104885735,-0.1689528,0.32810912,-0.52337986,0.482911,-0.12533076,-0.41366982,-0.30616435,0.50957704,0.43867698,0.5287963,0.546281,-0.1552403,-0.46970847,-0.56313825
465,0.3867146,-0.20529139,-0.11847015,-0.11486109,-0.3555146,0.015557693,-0.2194522,-0.10295724,0.24735343,0.6160925,-0.47901246,0.5200013,0.32778683,-0.36151472,-0.093520485,-0.41796356,-0.190175,-0.1425786,0.22155617,-0.22019738,-0.105359025,0.09049268,0.24695608,0.4114916,-0.4457761,0.17167355,-0.484719,0.37949577,-0.23268302,-0.23238485,-0.54202217,0.4373556,-0.49094015,0.29205307,0.12619898,-0.12648134,-0.033833977,-0.25957912,-0.5329608,0.052552734,-0.37308073,0.036309212,0.07059973,0.289936,0.31716323,-0.031426933,-0.18522064,-0.21159011,0.15576722,0.10319887,-0.16737317,0.33939335,-0.5348344,0.49233815,-0.13426279,-0.4152265,-0.31709713,0.52538735,0.4513132,0.5289651,0.55101264,-0.15745552,-0.4784242,-0.5706087
466,0.42574748,-0.18251722,-0.11130128,-0.106655546,-0.29250115,0.014843907,-0.22104709,-0.07194016,0.30040926,0.58011746,-0.45332354,0.54593265,0.3370196,-0.37852097,-0.07018124,-0.4067188,-0.17630565,-0.10545292,0.24150582,-0.16436903,-0.111214474,0.10189621,0.27067697,0.38852134,-0.48402342,0.18259627,-0.44458792,0.37507382,-0.22870293,-0.25073522,-0.55701655,0.4589728,-0.48731068,0.28461128,0.17530148,-0.1314427,-0.048875686,-0.26194388,-0.5592245,0.0809601,-0.34846383,0.033089954,0.06518545,0.28387123,0.28491277,0.03477325,-0.21984583,-0.20293899,0.15922949,0.08512187,-0.19153534,0.33903152,-0.5430849,0.5181883,-0.094842315,-0.43017876,-0.30811578,0.5579432,0.43125403,0.5432747,0.5676371,-0.11786104,-0.44143403,-0.5689101
467,0.3791334,-0.21842007,-0.12472779,-0.113315195,-0.39492986,0.014904258,-0.20189588,-0.13933207,0.20886013,0.64454466,-0.50900495,0.5028622,0.31456062,-0.34717405,-0.11873099,-0.44147134,-0.20509313,-0.17019647,0.21713433,-0.2535109,-0.11598787,0.08620969,0.24580471,0.4288648,-0.42263713,0.16444305,-0.49813417,0.39209428,-0.24954212,-0.21010591,-0.54132104,0.40897587,-0.49356794,0.30513868,0.09672725,-0.13202208,-0.021497644,-0.25901166,-0.5021697,0.035002682,-0.36929065,0.027807558,0.091706894,0.27646422,0.33285138,-0.08032667,-0.1581309,-0.21739888,0.15375534,0.10519227,-0.13548127,0.34920904,-0.5172986,0.47562793,-0.14632522,-0.41946688,-0.31567368,0.5027876,0.47391197,0.52602273,0.5512877,-0.18207763,-0.5089593,-0.5771342
468,0.37845773,-0.21668026,-0.12368194,-0.10211953,-0.3667257,0.01737956,-0.20017841,-0.12743357,0.22057104,0.62454486,-0.4981896,0.4996152,0.31654617,-0.34301814,-0.10763159,-0.43571106,-0.20299785,-0.15570652,0.21670462,-0.23840187,-0.10339599,0.09318254,0.240738,0.4149757,-0.42906123,0.15205468,-0.4784144,0.38295355,-0.24543358,-0.2110399,-0.53860205,0.42087975,-0.4802661,0.29510874,0.10447638,-0.12858686,-0.031274877,-0.25683618,-0.5088456,0.047029287,-0.36081827,0.032874595,0.08128401,0.2811141,0.31978095,-0.048856054,-0.1663657,-0.22037281,0.14575644,0.10444018,-0.1461696,0.3402877,-0.5168772,0.47428095,-0.1410153,-0.41689712,-0.30949536,0.49802986,0.46294963,0.508883,0.53780055,-0.17715147,-0.48669654,-0.5620143
469,0.39648762,-0.19358782,-0.120406635,-0.11352733,-0.3432721,0.028061664,-0.2170712,-0.09150486,0.25744587,0.6069471,-0.46690005,0.52609104,0.33696052,-0.36629704,-0.08995062,-0.4100894,-0.1865991,-0.13386802,0.23512314,-0.19648223,-0.101669595,0.092655,0.26001224,0.40752256,-0.45544663,0.17731531,-0.47506797,0.37217686,-0.23409116,-0.22759192,-0.5484105,0.42948964,-0.48965287,0.28428307,0.13723911,-0.12186814,-0.043749306,-0.24980737,-0.54134804,0.058115333,-0.36342815,0.024888773,0.060222328,0.28011233,0.30789775,-0.01663906,-0.19628912,-0.21143441,0.1576256,0.09163745,-0.1820501,0.33748093,-0.5253629,0.5050877,-0.12216593,-0.41658977,-0.30178115,0.5359021,0.44784492,0.5303381,0.5453362,-0.13880643,-0.45995316,-0.56598365
470,0.38736844,-0.20416912,-0.12203984,-0.10903888,-0.3313614,0.025630381,-0.2216547,-0.09223205,0.25692195,0.60780996,-0.4693126,0.5181127,0.31832427,-0.36399463,-0.090827666,-0.4147482,-0.18600252,-0.1344683,0.22969122,-0.20391503,-0.11098059,0.09112753,0.25378948,0.40004623,-0.4612803,0.17847869,-0.475693,0.38233638,-0.24027383,-0.22454116,-0.5425233,0.43277243,-0.50000894,0.28181842,0.13631953,-0.13398638,-0.038036093,-0.25796708,-0.5286631,0.06639104,-0.35838506,0.028007986,0.06479258,0.28608125,0.30146176,-0.011093433,-0.18273616,-0.19461931,0.15326162,0.09921418,-0.17084284,0.33164704,-0.5310103,0.49752277,-0.12338664,-0.4107475,-0.30090028,0.52208537,0.44023144,0.52514607,0.5486103,-0.14959085,-0.46110636,-0.5717791
471,0.3996925,-0.20369631,-0.12464214,-0.112264976,-0.3412255,0.015042116,-0.221354,-0.10271639,0.25331414,0.61548674,-0.46789902,0.52451354,0.32112807,-0.3604849,-0.091931075,-0.43066785,-0.19511224,-0.13721323,0.229133,-0.20706265,-0.11356221,0.088115,0.24485183,0.41514006,-0.445218,0.16862005,-0.46932682,0.38219398,-0.24176463,-0.22587322,-0.5475246,0.43363056,-0.48851132,0.2905912,0.13176365,-0.1229425,-0.043376014,-0.25051892,-0.53084314,0.056097593,-0.36843866,0.03694995,0.06523849,0.2889655,0.30755758,-0.024155462,-0.18756361,-0.21600485,0.14997922,0.10677108,-0.16210663,0.33309755,-0.5232861,0.4899856,-0.12481722,-0.4211983,-0.3133972,0.52640814,0.44974297,0.5319016,0.5557155,-0.15205869,-0.47816437,-0.5739337
472,0.39678937,-0.19075117,-0.1049107,-0.10823645,-0.2987068,0.015093691,-0.22423421,-0.06672851,0.28335723,0.5682771,-0.4465848,0.5225593,0.33466163,-0.36851513,-0.07472963,-0.3864408,-0.17925893,-0.09811611,0.24629605,-0.16760062,-0.11107673,0.10217289,0.26638374,0.38453957,-0.47151884,0.18082532,-0.43956724,0.3691089,-0.2333918,-0.25221327,-0.54166627,0.44586116,-0.47896242,0.2799486,0.1606901,-0.12208332,-0.050485983,-0.25052506,-0.5419167,0.06822648,-0.36241177,0.029888287,0.0659525,0.28180942,0.27188504,0.025803518,-0.21178083,-0.19364613,0.14653131,0.09243738,-0.19406927,0.33177835,-0.5255851,0.5085034,-0.09102196,-0.43116915,-0.30460432,0.5365545,0.429456,0.533387,0.5460835,-0.11770243,-0.4354405,-0.56305075
473,0.40665415,-0.19663893,-0.108462654,-0.10834909,-0.31063482,0.014390515,-0.22949962,-0.072351485,0.28479582,0.5850055,-0.44884324,0.54163134,0.34319368,-0.37449563,-0.07571052,-0.40411657,-0.18066686,-0.11459057,0.240483,-0.17955105,-0.109302215,0.09173297,0.26516405,0.39826354,-0.48255783,0.17606097,-0.46606106,0.38049844,-0.23482262,-0.24595377,-0.5429991,0.44835004,-0.4938542,0.2831576,0.1543589,-0.12794413,-0.054839276,-0.25277543,-0.5552379,0.06735197,-0.35797384,0.034004707,0.061946552,0.28767166,0.28953475,0.02693213,-0.21280281,-0.20810913,0.16182329,0.09331266,-0.19204819,0.32866535,-0.54158634,0.5162971,-0.11096704,-0.43456316,-0.3134754,0.538917,0.44161147,0.5360044,0.5613651,-0.1237527,-0.45348006,-0.5703033
474,0.41373703,-0.17435473,-0.11162992,-0.108641244,-0.28664795,0.017003719,-0.2331987,-0.06438335,0.30389887,0.5562529,-0.434788,0.5529268,0.33878005,-0.37716728,-0.06912383,-0.3872147,-0.17244115,-0.09689551,0.25197285,-0.13965063,-0.11006083,0.109344214,0.26912618,0.38980836,-0.49462733,0.18134178,-0.44029123,0.36542422,-0.22422192,-0.25616637,-0.5378444,0.45458806,-0.49018908,0.27864432,0.17342266,-0.119994774,-0.050324403,-0.2580045,-0.557097,0.08738347,-0.3524706,0.034606725,0.06491926,0.27651864,0.28081512,0.052783225,-0.22736016,-0.18378544,0.15181932,0.084225595,-0.20609559,0.31858146,-0.5434472,0.5121842,-0.091739446,-0.42116383,-0.3054537,0.5511618,0.4271763,0.5464646,0.5590412,-0.10161044,-0.42661938,-0.570975
475,0.38838372,-0.19694072,-0.12308246,-0.11077734,-0.32460383,0.01877816,-0.21554326,-0.09705077,0.2589892,0.5956541,-0.4530746,0.52630925,0.32918534,-0.34913248,-0.076287486,-0.40967312,-0.18198133,-0.1277245,0.23512973,-0.194961,-0.11520701,0.09397216,0.2571565,0.3982291,-0.45117313,0.17258884,-0.4620037,0.3744839,-0.23160161,-0.23327094,-0.54411745,0.43563214,-0.48368764,0.2909131,0.13415295,-0.13111988,-0.04210328,-0.24598275,-0.5296719,0.052560072,-0.34665358,0.028939882,0.07087183,0.27573305,0.28936535,-0.015001999,-0.18924311,-0.19610532,0.16021483,0.09283395,-0.17861496,0.33206996,-0.522936,0.49681905,-0.11370754,-0.4217771,-0.30854228,0.52692586,0.43586677,0.5211542,0.5415522,-0.13555147,-0.45052147,-0.56694585
476,0.37782875,-0.22091399,-0.13317093,-0.10882663,-0.3865672,0.028196061,-0.21192978,-0.13903944,0.20718504,0.6328061,-0.49605894,0.49796042,0.32008567,-0.33729723,-0.11803734,-0.4279054,-0.20937924,-0.16357315,0.21080768,-0.25035927,-0.104622915,0.08080165,0.23955855,0.40871936,-0.42186975,0.15610874,-0.4943459,0.38845426,-0.23807004,-0.2083055,-0.53289694,0.40935552,-0.48066548,0.29124993,0.09952515,-0.13855813,-0.03267494,-0.24722606,-0.50234705,0.042498186,-0.3585413,0.037748955,0.07320254,0.27468464,0.31884846,-0.068867356,-0.1618457,-0.22058828,0.14665605,0.10401957,-0.13671622,0.34145853,-0.52434987,0.47449303,-0.15316695,-0.41109744,-0.30774146,0.49489343,0.45960832,0.5101772,0.53171474,-0.17998959,-0.49676216,-0.56963277
477,0.38495067,-0.19086225,-0.10921831,-0.096461825,-0.32441226,0.026756164,-0.2162354,-0.08720156,0.258538,0.58416563,-0.45313984,0.5205049,0.3196126,-0.353565,-0.07854476,-0.4010851,-0.18236588,-0.13166267,0.22875255,-0.18931232,-0.1016213,0.093658365,0.24841285,0.39691994,-0.45393082,0.1668349,-0.455125,0.37282878,-0.22417258,-0.22791813,-0.54032665,0.42128828,-0.4762117,0.28237948,0.13451712,-0.12219628,-0.04969754,-0.25066525,-0.5358405,0.069476,-0.34245515,0.03804414,0.059643805,0.27487916,0.29029205,-0.001936116,-0.19137463,-0.19980702,0.14777765,0.1024467,-0.17009531,0.33010924,-0.5191634,0.48779348,-0.107089184,-0.42228025,-0.30100402,0.524889,0.43497276,0.5178451,0.5407659,-0.12447443,-0.45445862,-0.55675125
